"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BRA","Brazil","B1_GA","Gross domestic product (output approach)","VIXOB","Volume index","2018","2018","IDX","Index","-2","Hundredths","2015","2015",96.746225,,
"BRA","Brazil","P31S14_S15","Households and Non-profit institutions serving households","VIXOB","Volume index","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","P31S14_S15","Households and Non-profit institutions serving households","VIXOB","Volume index","2016","2016","IDX","Index","-2","Hundredths","2015","2015",96.162801,,
"BRA","Brazil","P31S14_S15","Households and Non-profit institutions serving households","VIXOB","Volume index","2017","2017","IDX","Index","-2","Hundredths","2015","2015",98.064864,,
"BRA","Brazil","P31S14_S15","Households and Non-profit institutions serving households","VIXOB","Volume index","2018","2018","IDX","Index","-2","Hundredths","2015","2015",100.384983,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2016","2016","IDX","Index","-2","Hundredths","2015","2015",96.724083,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2017","2017","IDX","Index","-2","Hundredths","2015","2015",98.003616,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","VIXOB","Volume index","2018","2018","IDX","Index","-2","Hundredths","2015","2015",96.746225,,
"BRA","Brazil","B1GVB_E","Industry, including energy (ISIC rev4)","VIXOB","Volume index","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","B1GVB_E","Industry, including energy (ISIC rev4)","VIXOB","Volume index","2016","2016","IDX","Index","-2","Hundredths","2015","2015",97.288293,,
"BRA","Brazil","B1GVB_E","Industry, including energy (ISIC rev4)","VIXOB","Volume index","2017","2017","IDX","Index","-2","Hundredths","2015","2015",99.475225,,
"BRA","Brazil","B1GVB_E","Industry, including energy (ISIC rev4)","VIXOB","Volume index","2018","2018","IDX","Index","-2","Hundredths","2015","2015",101.136138,,
"BRA","Brazil","B1GVF","Construction (ISIC rev4)","VIXOB","Volume index","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","B1GVF","Construction (ISIC rev4)","VIXOB","Volume index","2016","2016","IDX","Index","-2","Hundredths","2015","2015",90.01581,,
"BRA","Brazil","B1GVF","Construction (ISIC rev4)","VIXOB","Volume index","2017","2017","IDX","Index","-2","Hundredths","2015","2015",81.693206,,
"BRA","Brazil","B1GVF","Construction (ISIC rev4)","VIXOB","Volume index","2018","2018","IDX","Index","-2","Hundredths","2015","2015",79.249085,,
"BRA","Brazil","B1GVJ","Information and communication (ISIC rev4)","VIXOB","Volume index","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","B1GVJ","Information and communication (ISIC rev4)","VIXOB","Volume index","2016","2016","IDX","Index","-2","Hundredths","2015","2015",97.966523,,
"BRA","Brazil","B1GVJ","Information and communication (ISIC rev4)","VIXOB","Volume index","2017","2017","IDX","Index","-2","Hundredths","2015","2015",99.335089,,
"BRA","Brazil","B1GVJ","Information and communication (ISIC rev4)","VIXOB","Volume index","2018","2018","IDX","Index","-2","Hundredths","2015","2015",101.149594,,
"BRA","Brazil","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VIXOB","Volume index","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VIXOB","Volume index","2016","2016","IDX","Index","-2","Hundredths","2015","2015",100.243627,,
"BRA","Brazil","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VIXOB","Volume index","2017","2017","IDX","Index","-2","Hundredths","2015","2015",100.421787,,
"BRA","Brazil","B1GVO_Q","Public admin.; compulsory s.s.; education; human health (ISIC rev4)","VIXOB","Volume index","2018","2018","IDX","Index","-2","Hundredths","2015","2015",101.126004,,
"BRA","Brazil","B1GVR_U","Other service activities (ISIC rev4)","VIXOB","Volume index","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","B1GVR_U","Other service activities (ISIC rev4)","VIXOB","Volume index","2016","2016","IDX","Index","-2","Hundredths","2015","2015",96.78509,,
"BRA","Brazil","B1GVR_U","Other service activities (ISIC rev4)","VIXOB","Volume index","2017","2017","IDX","Index","-2","Hundredths","2015","2015",97.184326,,
"BRA","Brazil","B1GVR_U","Other service activities (ISIC rev4)","VIXOB","Volume index","2018","2018","IDX","Index","-2","Hundredths","2015","2015",100.257913,,
"BRA","Brazil","P3_P5","Domestic demand","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","P3_P5","Domestic demand","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",108.131728,,
"BRA","Brazil","P3_P5","Domestic demand","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",111.517885,,
"BRA","Brazil","P3_P5","Domestic demand","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",116.426863,,
"BRA","Brazil","P51","Gross fixed capital formation","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","P51","Gross fixed capital formation","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",103.574617,,
"BRA","Brazil","P51","Gross fixed capital formation","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",104.710204,,
"BRA","Brazil","P51","Gross fixed capital formation","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",109.740433,,
"BRA","Brazil","P31S14","Final consumption expenditure of households","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","P31S14","Final consumption expenditure of households","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",109.222204,,
"BRA","Brazil","P31S14","Final consumption expenditure of households","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",112.878845,,
"BRA","Brazil","P31S14","Final consumption expenditure of households","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",117.401521,,
"BRA","Brazil","P3S13","Final consumption expenditure of general government","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","P3S13","Final consumption expenditure of general government","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",107.520715,,
"BRA","Brazil","P3S13","Final consumption expenditure of general government","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",112.492466,,
"BRA","Brazil","P3S13","Final consumption expenditure of general government","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",117.138917,,
"BRA","Brazil","P7","Imports of goods and services","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","P7","Imports of goods and services","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",100.139914,,
"BRA","Brazil","P7","Imports of goods and services","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",96.394226,,
"BRA","Brazil","P7","Imports of goods and services","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",114.833036,,
"BRA","Brazil","D21_D31","Taxes less subsidies on products","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","D21_D31","Taxes less subsidies on products","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",107.086572,,
"BRA","Brazil","D21_D31","Taxes less subsidies on products","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",113.167404,,
"BRA","Brazil","D21_D31","Taxes less subsidies on products","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",120.649567,,
"BRA","Brazil","B11","External balance of goods and services","DOB","Deflator","2015","2015","IDX","Index","-2","Hundredths","2015","2015",100,,
"BRA","Brazil","B11","External balance of goods and services","DOB","Deflator","2016","2016","IDX","Index","-2","Hundredths","2015","2015",101.523439,,
"BRA","Brazil","B11","External balance of goods and services","DOB","Deflator","2017","2017","IDX","Index","-2","Hundredths","2015","2015",386.645416,,
"BRA","Brazil","B11","External balance of goods and services","DOB","Deflator","2018","2018","IDX","Index","-2","Hundredths","2015","2015",-162.074243,,
"BRA","Brazil","B1GVC","of which: Manufacturing (ISIC rev4)","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,-8.484271,,
"BRA","Brazil","B1GVC","of which: Manufacturing (ISIC rev4)","G","Growth rate","2016","2016","PC","Percentage","0","Units",,,-4.767023,,
"BRA","Brazil","B1GVC","of which: Manufacturing (ISIC rev4)","G","Growth rate","2017","2017","PC","Percentage","0","Units",,,2.309542,,
"BRA","Brazil","B1GVC","of which: Manufacturing (ISIC rev4)","G","Growth rate","2018","2018","PC","Percentage","0","Units",,,1.392796,,
"BRA","Brazil","P31S15","Final consumption expenditure of non-profit institutions serving households","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,-4.002312,,
"BRA","Brazil","P31S15","Final consumption expenditure of non-profit institutions serving households","G","Growth rate","2016","2016","PC","Percentage","0","Units",,,-6.749654,,
"BRA","Brazil","P31S15","Final consumption expenditure of non-profit institutions serving households","G","Growth rate","2017","2017","PC","Percentage","0","Units",,,-2.960822,,
"BRA","Brazil","P31S15","Final consumption expenditure of non-profit institutions serving households","G","Growth rate","2018","2018","PC","Percentage","0","Units",,,3.840539,,
"BRA","Brazil","P3S13","Final consumption expenditure of general government","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,-1.436568,,
"BRA","Brazil","P3S13","Final consumption expenditure of general government","G","Growth rate","2016","2016","PC","Percentage","0","Units",,,0.211001,,
"BRA","Brazil","P3S13","Final consumption expenditure of general government","G","Growth rate","2017","2017","PC","Percentage","0","Units",,,-0.670687,,
"BRA","Brazil","P3S13","Final consumption expenditure of general government","G","Growth rate","2018","2018","PC","Percentage","0","Units",,,0.78689,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,-3.545763,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2016","2016","PC","Percentage","0","Units",,,-3.275917,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2017","2017","PC","Percentage","0","Units",,,1.322869,,
"BRA","Brazil","B1_GE","Gross domestic product (expenditure approach)","G","Growth rate","2018","2018","PC","Percentage","0","Units",,,-1.283005,,
"BRA","Brazil","P5","Gross capital formation","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,-19.158843,,
"BRA","Brazil","P5","Gross capital formation","G","Growth rate","2016","2016","PC","Percentage","0","Units",,,-13.945117,,
"BRA","Brazil","P5","Gross capital formation","G","Growth rate","2017","2017","PC","Percentage","0","Units",,,2.586922,,
"BRA","Brazil","P5","Gross capital formation","G","Growth rate","2018","2018","PC","Percentage","0","Units",,,3.455898,,
"BRA","Brazil","B11","External balance of goods and services","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,-101.119578,,
"BRA","Brazil","B11","External balance of goods and services","G","Growth rate","2016","2016","PC","Percentage","0","Units",,,-135.694039,,
"BRA","Brazil","B11","External balance of goods and services","G","Growth rate","2017","2017","PC","Percentage","0","Units",,,-49.682723,,
"BRA","Brazil","B11","External balance of goods and services","G","Growth rate","2018","2018","PC","Percentage","0","Units",,,-56.572298,,
"BRA","Brazil","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","G","Growth rate","2015","2015","PC","Percentage","0","Units",,,3.314331,,
"BRA","Brazil","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","G","Growth rate","2016","2016","PC","Percentage","0","Units",,,-5.224218,,
"BRA","Brazil","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","G","Growth rate","2017","2017","PC","Percentage","0","Units",,,14.152386,,
"BRA","Brazil","B1GVA","Agriculture, forestry and fishing (ISIC rev4)","G","Growth rate","2018","2018","PC","Percentage","0","Units",,,-65.351139,,
"BRA","Brazil","P51N1113O","Other machinery and equipment and weapon system, SNA08","C","Current prices","2015","2015","BRL","Brazilian Real","6","Millions",,,199338,,
"BRA","Brazil","P51N1113O","Other machinery and equipment and weapon system, SNA08","C","Current prices","2016","2016","BRL","Brazilian Real","6","Millions",,,177327,,
"BRA","Brazil","P51N1113O","Other machinery and equipment and weapon system, SNA08","C","Current prices","2017","2017","BRL","Brazilian Real","6","Millions",,,177823,,
"BRA","Brazil","P51N1113O","Other machinery and equipment and weapon system, SNA08","C","Current prices","2018","2018","BRL","Brazilian Real","6","Millions",,,203116,,
